
Rk	team	categories	R1	R2	R3	R4	R5	R6	R7	R8	R9	Pts	Spk	1sts	2nds 
TCD Hist B	1st	Opening Opposition	View Ballot	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Jamie Salem Dalgety , Serena Yuan , Tin Puljić
Oxford A	2nd	Opening Government	View Ballot	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Jamie Salem Dalgety , Serena Yuan , Tin Puljić
Belgrade Arts A	4th	Closing Opposition	View Ballot	Irad ZehaviⒸ , Clara Zhang , El Mehdi Idrissi Guenouni , Shahar Rozenberg
Cicero A	3rd	Closing Government	View Ballot	Irad ZehaviⒸ , Clara Zhang , El Mehdi Idrissi Guenouni , Shahar Rozenberg
Tel Aviv E	1st	Opening Opposition	View Ballot	Irad ZehaviⒸ , Clara Zhang , El Mehdi Idrissi Guenouni , Shahar Rozenberg
TCD Hist E	2nd	Opening Government	View Ballot	Irad ZehaviⒸ , Clara Zhang , El Mehdi Idrissi Guenouni , Shahar Rozenberg
Vienna A	4th	Closing Opposition	View Ballot	Lucie SlamovaⒸ , Heather Ashworth , Jacob Silcoff , Joseph Lewis 🦖
LSE A	2nd	Closing Government	View Ballot	Lucie SlamovaⒸ , Heather Ashworth , Jacob Silcoff , Joseph Lewis 🦖
Tel Aviv A	1st	Opening Opposition	View Ballot	Lucie SlamovaⒸ , Heather Ashworth , Jacob Silcoff , Joseph Lewis 🦖
Sofia A	3rd	Opening Government	View Ballot	Lucie SlamovaⒸ , Heather Ashworth , Jacob Silcoff , Joseph Lewis 🦖
Edinburgh A	2nd	Closing Opposition	View Ballot	Naomi PanovkaⒸ , Arpi Yang , Milos Marjanovic , Yusuf Steel
Utrecht A	4th	Closing Government	View Ballot	Naomi PanovkaⒸ , Arpi Yang , Milos Marjanovic , Yusuf Steel
Oxford B	1st	Opening Opposition	View Ballot	Naomi PanovkaⒸ , Arpi Yang , Milos Marjanovic , Yusuf Steel
Zagreb A	3rd	Opening Government	View Ballot	Naomi PanovkaⒸ , Arpi Yang , Milos Marjanovic , Yusuf Steel
TCD Hist A	1st	Closing Opposition	View Ballot	Elijah KochinⒸ , Kate Pearey , Régis Gourdel , Lora GržinⓉ
Warsaw B	2nd	Closing Government	View Ballot	Elijah KochinⒸ , Kate Pearey , Régis Gourdel , Lora GržinⓉ
Manchester B	3rd	Opening Opposition	View Ballot	Elijah KochinⒸ , Kate Pearey , Régis Gourdel , Lora GržinⓉ
TCD Phil C	4th	Opening Government	View Ballot	Elijah KochinⒸ , Kate Pearey , Régis Gourdel , Lora GržinⓉ
Galatasaray A	3rd	Closing Opposition	View Ballot	Laura HallmarkⒸ , Ardi Shatri , Michał Wawrzyńczak , Daniël HooimeijerⓉ
UCD LawSoc A	1st	Closing Government	View Ballot	Laura HallmarkⒸ , Ardi Shatri , Michał Wawrzyńczak , Daniël HooimeijerⓉ
Belgrade C	2nd	Opening Opposition	View Ballot	Laura HallmarkⒸ , Ardi Shatri , Michał Wawrzyńczak , Daniël HooimeijerⓉ
Edinburgh C	4th	Opening Government	View Ballot	Laura HallmarkⒸ , Ardi Shatri , Michał Wawrzyńczak , Daniël HooimeijerⓉ
Glasgow A	1st	Closing Opposition	View Ballot	Lucy MurphyⒸ , Matt Aydin , Nar Sher May , Yishai Binnes
Technion C	4th	Closing Government	View Ballot	Lucy MurphyⒸ , Matt Aydin , Nar Sher May , Yishai Binnes
Vienna B	2nd	Opening Opposition	View Ballot	Lucy MurphyⒸ , Matt Aydin , Nar Sher May , Yishai Binnes
Bristol A	3rd	Opening Government	View Ballot	Lucy MurphyⒸ , Matt Aydin , Nar Sher May , Yishai Binnes
KCL C	1st	Closing Opposition	View Ballot	David LoganⒸ , Eden Lander , Ela Vranić , Yuval Raviv
Bristol C	3rd	Closing Government	View Ballot	David LoganⒸ , Eden Lander , Ela Vranić , Yuval Raviv
Prishtina B	4th	Opening Opposition	View Ballot	David LoganⒸ , Eden Lander , Ela Vranić , Yuval Raviv
Ibn Haldun A	2nd	Opening Government	View Ballot	David LoganⒸ , Eden Lander , Ela Vranić , Yuval Raviv
LSE D	2nd	Closing Opposition	View Ballot	Robert BarrieⒸ , Anna Sawicka , Parth Pandya 🍑
Ben-Gurion B	4th	Closing Government	View Ballot	Robert BarrieⒸ , Anna Sawicka , Parth Pandya 🍑
St. Andrews A	1st	Opening Opposition	View Ballot	Robert BarrieⒸ , Anna Sawicka , Parth Pandya 🍑
Hebrew C	3rd	Opening Government	View Ballot	Robert BarrieⒸ , Anna Sawicka , Parth Pandya 🍑
RRIS C	1st	Closing Opposition	View Ballot	Dharani ShashidaranⒸ , Conor Dolan , Mila Berezin , Nejc Škoberne
Liverpool A	2nd	Closing Government	View Ballot	Dharani ShashidaranⒸ , Conor Dolan , Mila Berezin , Nejc Škoberne
UCD LawSoc B	3rd	Opening Opposition	View Ballot	Dharani ShashidaranⒸ , Conor Dolan , Mila Berezin , Nejc Škoberne
Leiden C	4th	Opening Government	View Ballot	Dharani ShashidaranⒸ , Conor Dolan , Mila Berezin , Nejc Škoberne
Imperial Composite	3rd	Closing Opposition	View Ballot	Carmel KennethⒸ , Inbal Spigel , Miruna Chirilă , Yuval DolevⓉ
TCD Phil D	4th	Closing Government	View Ballot	Carmel KennethⒸ , Inbal Spigel , Miruna Chirilă , Yuval DolevⓉ
UCL B	1st	Opening Opposition	View Ballot	Carmel KennethⒸ , Inbal Spigel , Miruna Chirilă , Yuval DolevⓉ
Edinburgh E	2nd	Opening Government	View Ballot	Carmel KennethⒸ , Inbal Spigel , Miruna Chirilă , Yuval DolevⓉ
Adam Mickiewicz A	2nd	Closing Opposition	View Ballot	Dragos SassuⒸ , Daire Doyle O&#x27;Brien , Hope Talbot , Milica Kostin
Reichman C	4th	Closing Government	View Ballot	Dragos SassuⒸ , Daire Doyle O&#x27;Brien , Hope Talbot , Milica Kostin
Durham B	3rd	Opening Opposition	View Ballot	Dragos SassuⒸ , Daire Doyle O&#x27;Brien , Hope Talbot , Milica Kostin
Weizmann B	1st	Opening Government	View Ballot	Dragos SassuⒸ , Daire Doyle O&#x27;Brien , Hope Talbot , Milica Kostin
Weizmann D	3rd	Closing Opposition	View Ballot	Daniel BermanⒸ , Kate Quinn , Ronan Doherty , Elia LeitnerⓉ
Haifa B	4th	Closing Government	View Ballot	Daniel BermanⒸ , Kate Quinn , Ronan Doherty , Elia LeitnerⓉ
UCL D	2nd	Opening Opposition	View Ballot	Daniel BermanⒸ , Kate Quinn , Ronan Doherty , Elia LeitnerⓉ
Sheffield A	1st	Opening Government	View Ballot	Daniel BermanⒸ , Kate Quinn , Ronan Doherty , Elia LeitnerⓉ
Galatasaray B	3rd	Closing Opposition	View Ballot	Euan HigginsⒸ , Anabel Dautović , David Gyorvary , Moshe Perlowitz
Ben-Gurion C	4th	Closing Government	View Ballot	Euan HigginsⒸ , Anabel Dautović , David Gyorvary , Moshe Perlowitz
COLMAN B	1st	Opening Opposition	View Ballot	Euan HigginsⒸ , Anabel Dautović , David Gyorvary , Moshe Perlowitz
Babeș-Bolyai A	4th	Opening Government	View Ballot	Euan HigginsⒸ , Anabel Dautović , David Gyorvary , Moshe Perlowitz
Zagreb C	3rd	Closing Opposition	View Ballot	Emery TaylorⒸ , Emma Walker , Karin Matkovski , Katharina Margareta Jansen
TCD Phil A	2nd	Closing Government	View Ballot	Emery TaylorⒸ , Emma Walker , Karin Matkovski , Katharina Margareta Jansen
Haifa A	1st	Opening Opposition	View Ballot	Emery TaylorⒸ , Emma Walker , Karin Matkovski , Katharina Margareta Jansen
Ljubljana A	4th	Opening Government	View Ballot	Emery TaylorⒸ , Emma Walker , Karin Matkovski , Katharina Margareta Jansen
Manchester A	1st	Closing Opposition	View Ballot	Amelia PotockaⒸ , Robyn O’Connell , Roi Cohen , Mor Ben ZikryⓉ
Split B	4th	Closing Government	View Ballot	Amelia PotockaⒸ , Robyn O’Connell , Roi Cohen , Mor Ben ZikryⓉ
Aberdeen A	3rd	Opening Opposition	View Ballot	Amelia PotockaⒸ , Robyn O’Connell , Roi Cohen , Mor Ben ZikryⓉ
Jagiellonian B	2nd	Opening Government	View Ballot	Amelia PotockaⒸ , Robyn O’Connell , Roi Cohen , Mor Ben ZikryⓉ
Edinburgh B	1st	Closing Opposition	View Ballot	Klaudia &quot;Big K&quot; Maciejewska 😼Ⓒ , Ido Bar-Sella , Samuel Gall
St. Andrews B	2nd	Closing Government	View Ballot	Klaudia &quot;Big K&quot; Maciejewska 😼Ⓒ , Ido Bar-Sella , Samuel Gall
UCL A	3rd	Opening Opposition	View Ballot	Klaudia &quot;Big K&quot; Maciejewska 😼Ⓒ , Ido Bar-Sella , Samuel Gall
Glasgow D	4th	Opening Government	View Ballot	Klaudia &quot;Big K&quot; Maciejewska 😼Ⓒ , Ido Bar-Sella , Samuel Gall
Ljubljana B	3rd	Closing Opposition	View Ballot	Omer AbramovichⒸ , Kristian Lindved Jensen , Masa Popeskovic , Martin MavrovⓉ
Open A	2nd	Closing Government	View Ballot	Omer AbramovichⒸ , Kristian Lindved Jensen , Masa Popeskovic , Martin MavrovⓉ
Warwick B	4th	Opening Opposition	View Ballot	Omer AbramovichⒸ , Kristian Lindved Jensen , Masa Popeskovic , Martin MavrovⓉ
Bucharest A	1st	Opening Government	View Ballot	Omer AbramovichⒸ , Kristian Lindved Jensen , Masa Popeskovic , Martin MavrovⓉ
Reichman A	4th	Closing Opposition	View Ballot	Andrew ChenⒸ , Elaye Karstadt , Lara Dragojević
UCD L&amp;H A	1st	Closing Government	View Ballot	Andrew ChenⒸ , Elaye Karstadt , Lara Dragojević
PEP A	3rd	Opening Opposition	View Ballot	Andrew ChenⒸ , Elaye Karstadt , Lara Dragojević
Vienna C	2nd	Opening Government	View Ballot	Andrew ChenⒸ , Elaye Karstadt , Lara Dragojević
Tel Aviv D	2nd	Closing Opposition	View Ballot	Olivia MackenderⒸ , Dor Yohay , Itay Tal , Renco Balić
RRIS A	3rd	Closing Government	View Ballot	Olivia MackenderⒸ , Dor Yohay , Itay Tal , Renco Balić
Bar-Ilan C	4th	Opening Opposition	View Ballot	Olivia MackenderⒸ , Dor Yohay , Itay Tal , Renco Balić
Open C	1st	Opening Government	View Ballot	Olivia MackenderⒸ , Dor Yohay , Itay Tal , Renco Balić
Oxford C	1st	Closing Opposition	View Ballot	Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪Ⓒ , Alicja Filbier , Mila Marjanović
Hebrew A	2nd	Closing Government	View Ballot	Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪Ⓒ , Alicja Filbier , Mila Marjanović
Zagreb D	3rd	Opening Opposition	View Ballot	Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪Ⓒ , Alicja Filbier , Mila Marjanović
NSDV Trivium A	4th	Opening Government	View Ballot	Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪Ⓒ , Alicja Filbier , Mila Marjanović
Sciences Po Reims C	4th	Closing Opposition	View Ballot	Zachary Godley-McAvoyⒸ , Andrijana Stojković , Avrakh Mark , Theo Simion
Warwick A	2nd	Closing Government	View Ballot	Zachary Godley-McAvoyⒸ , Andrijana Stojković , Avrakh Mark , Theo Simion
TCD Hist D	3rd	Opening Opposition	View Ballot	Zachary Godley-McAvoyⒸ , Andrijana Stojković , Avrakh Mark , Theo Simion
Edinburgh D	1st	Opening Government	View Ballot	Zachary Godley-McAvoyⒸ , Andrijana Stojković , Avrakh Mark , Theo Simion
Open B	4th	Closing Opposition	View Ballot	Anna ShrederⒸ , David Brynley Hamer , Nikola Michaylov , Sebastián Dasso 🦀
Glasgow B	3rd	Closing Government	View Ballot	Anna ShrederⒸ , David Brynley Hamer , Nikola Michaylov , Sebastián Dasso 🦀
Imperial A	1st	Opening Opposition	View Ballot	Anna ShrederⒸ , David Brynley Hamer , Nikola Michaylov , Sebastián Dasso 🦀
NSDV Trivium B	2nd	Opening Government	View Ballot	Anna ShrederⒸ , David Brynley Hamer , Nikola Michaylov , Sebastián Dasso 🦀
Vienna D	3rd	Closing Opposition	View Ballot	Natalie ShortⒸ , Adrian Hans Albrecht Krieger , Ariel Meir , Ignas Sarva
UCD L&amp;H B	1st	Closing Government	View Ballot	Natalie ShortⒸ , Adrian Hans Albrecht Krieger , Ariel Meir , Ignas Sarva
Warsaw Economics A	4th	Opening Opposition	View Ballot	Natalie ShortⒸ , Adrian Hans Albrecht Krieger , Ariel Meir , Ignas Sarva
RRIS B	2nd	Opening Government	View Ballot	Natalie ShortⒸ , Adrian Hans Albrecht Krieger , Ariel Meir , Ignas Sarva
Haifa D	4th	Closing Opposition	View Ballot	Sharon MaidanchikⒸ , Erblin Hoxha , Hanna Pabiś , Metka Vodušek
Copenhagen C	3rd	Closing Government	View Ballot	Sharon MaidanchikⒸ , Erblin Hoxha , Hanna Pabiś , Metka Vodušek
Reichman B	1st	Opening Opposition	View Ballot	Sharon MaidanchikⒸ , Erblin Hoxha , Hanna Pabiś , Metka Vodušek
Haifa E	2nd	Opening Government	View Ballot	Sharon MaidanchikⒸ , Erblin Hoxha , Hanna Pabiś , Metka Vodušek
Rhetorica A	1st	Closing Opposition	View Ballot	Lior GonenⒸ , Jemima Williams , Kenneth Aliu , Yair SternmanⓉ
Jagiellonian A	3rd	Closing Government	View Ballot	Lior GonenⒸ , Jemima Williams , Kenneth Aliu , Yair SternmanⓉ
KCL B	2nd	Opening Opposition	View Ballot	Lior GonenⒸ , Jemima Williams , Kenneth Aliu , Yair SternmanⓉ
UCD L&amp;H C	4th	Opening Government	View Ballot	Lior GonenⒸ , Jemima Williams , Kenneth Aliu , Yair SternmanⓉ
Hebrew B	3rd	Closing Opposition	View Ballot	Sara BrdnikⒸ , Ayman Memon , Zohar Barak , Enes KoçⓉ
Aberdeen B	4th	Closing Government	View Ballot	Sara BrdnikⒸ , Ayman Memon , Zohar Barak , Enes KoçⓉ
Copenhagen B	2nd	Opening Opposition	View Ballot	Sara BrdnikⒸ , Ayman Memon , Zohar Barak , Enes KoçⓉ
UCL C	1st	Opening Government	View Ballot	Sara BrdnikⒸ , Ayman Memon , Zohar Barak , Enes KoçⓉ
Bar-Ilan B	4th	Closing Opposition	View Ballot	Matthew HamerⒸ , Sasha Steingart , Yosi Khayet , Andras BalazsyⓉ
TCD Phil B	3rd	Closing Government	View Ballot	Matthew HamerⒸ , Sasha Steingart , Yosi Khayet , Andras BalazsyⓉ
Bristol B	2nd	Opening Opposition	View Ballot	Matthew HamerⒸ , Sasha Steingart , Yosi Khayet , Andras BalazsyⓉ
Hebrew D	1st	Opening Government	View Ballot	Matthew HamerⒸ , Sasha Steingart , Yosi Khayet , Andras BalazsyⓉ
Zagreb B	2nd	Closing Opposition	View Ballot	Jessica Musulin 👀Ⓒ , Anna Skuhrová , Asaf Uriel
Tel Aviv C	4th	Closing Government	View Ballot	Jessica Musulin 👀Ⓒ , Anna Skuhrová , Asaf Uriel
TCD Hist C	1st	Opening Opposition	View Ballot	Jessica Musulin 👀Ⓒ , Anna Skuhrová , Asaf Uriel
LSE C	3rd	Opening Government	View Ballot	Jessica Musulin 👀Ⓒ , Anna Skuhrová , Asaf Uriel
Ljubljana D	4th	Closing Opposition	View Ballot	Xiao Ke LuⒸ , Dino Wildi , Jack Stanley
Oxford E	3rd	Closing Government	View Ballot	Xiao Ke LuⒸ , Dino Wildi , Jack Stanley
KCL A	1st	Opening Opposition	View Ballot	Xiao Ke LuⒸ , Dino Wildi , Jack Stanley
Technion A	2nd	Opening Government	View Ballot	Xiao Ke LuⒸ , Dino Wildi , Jack Stanley
Tel Aviv B	4th	Closing Opposition	View Ballot	Maj. Lior &quot;Sorry I&#x27;m married&quot; Sokol 😻Ⓒ , Franka Boender , Rok Hafner 🦔
Cambridge B	3rd	Closing Government	View Ballot	Maj. Lior &quot;Sorry I&#x27;m married&quot; Sokol 😻Ⓒ , Franka Boender , Rok Hafner 🦔
Cambridge A	1st	Opening Opposition	View Ballot	Maj. Lior &quot;Sorry I&#x27;m married&quot; Sokol 😻Ⓒ , Franka Boender , Rok Hafner 🦔
Belgrade A	2nd	Opening Government	View Ballot	Maj. Lior &quot;Sorry I&#x27;m married&quot; Sokol 😻Ⓒ , Franka Boender , Rok Hafner 🦔
Weizmann C	2nd	Closing Opposition	View Ballot	Flora BaekⒸ , Anna Neuber , Ephraim Reifel
Glasgow C	4th	Closing Government	View Ballot	Flora BaekⒸ , Anna Neuber , Ephraim Reifel
Cambridge C	1st	Opening Opposition	View Ballot	Flora BaekⒸ , Anna Neuber , Ephraim Reifel
Durham A	3rd	Opening Government	View Ballot	Flora BaekⒸ , Anna Neuber , Ephraim Reifel
Oxford D	1st	Closing Opposition	View Ballot	Ryoji YoshisadaⒸ , Helena Hecke ✨ , Roy Schulman
LSE E	4th	Closing Government	View Ballot	Ryoji YoshisadaⒸ , Helena Hecke ✨ , Roy Schulman
Warsaw A	2nd	Opening Opposition	View Ballot	Ryoji YoshisadaⒸ , Helena Hecke ✨ , Roy Schulman
Belgrade D	3rd	Opening Government	View Ballot	Ryoji YoshisadaⒸ , Helena Hecke ✨ , Roy Schulman
Imperial B	2nd	Closing Opposition	View Ballot	Adam MallisⒸ , Daniel Slama , Irina Radosavljević , Urte Radaviciute
COLMAN A	4th	Closing Government	View Ballot	Adam MallisⒸ , Daniel Slama , Irina Radosavljević , Urte Radaviciute
Leiden A	1st	Opening Opposition	View Ballot	Adam MallisⒸ , Daniel Slama , Irina Radosavljević , Urte Radaviciute
Haifa C	3rd	Opening Government	View Ballot	Adam MallisⒸ , Daniel Slama , Irina Radosavljević , Urte Radaviciute
Malta A	3rd	Closing Opposition	View Ballot	Hodaya LevyⒸ , Alex Steinmetz , Dylan Rowan Brady , Rina Hendrie
COLMAN C	2nd	Closing Government	View Ballot	Hodaya LevyⒸ , Alex Steinmetz , Dylan Rowan Brady , Rina Hendrie
Prishtina A	4th	Opening Opposition	View Ballot	Hodaya LevyⒸ , Alex Steinmetz , Dylan Rowan Brady , Rina Hendrie
Ibn Haldun B	1st	Opening Government	View Ballot	Hodaya LevyⒸ , Alex Steinmetz , Dylan Rowan Brady , Rina Hendrie
Technion B	3rd	Closing Opposition	View Ballot	Nir Kligsberg 🤦🏻‍♀️Ⓒ , Abbie Bross , Cailean Birtley , Marc RichlyⓉ
Ben-Gurion A	2nd	Closing Government	View Ballot	Nir Kligsberg 🤦🏻‍♀️Ⓒ , Abbie Bross , Cailean Birtley , Marc RichlyⓉ
Leiden B	4th	Opening Opposition	View Ballot	Nir Kligsberg 🤦🏻‍♀️Ⓒ , Abbie Bross , Cailean Birtley , Marc RichlyⓉ
Copenhagen A	1st	Opening Government	View Ballot	Nir Kligsberg 🤦🏻‍♀️Ⓒ , Abbie Bross , Cailean Birtley , Marc RichlyⓉ
Technion D	2nd	Closing Opposition	View Ballot	Marcin LewandowskiⒸ , Gal Mercado , Tatiana Sevyan , Malika ManiarⓉ
Split A	4th	Closing Government	View Ballot	Marcin LewandowskiⒸ , Gal Mercado , Tatiana Sevyan , Malika ManiarⓉ
Belgrade E	1st	Opening Opposition	View Ballot	Marcin LewandowskiⒸ , Gal Mercado , Tatiana Sevyan , Malika ManiarⓉ
Weizmann A	3rd	Opening Government	View Ballot	Marcin LewandowskiⒸ , Gal Mercado , Tatiana Sevyan , Malika ManiarⓉ


team	result	side	adjudicators
NSDV Trivium B	eliminated	Closing Opposition	Nar Sher MayⒸ , Anna Shreder , Jack Stanley , Jacob Silcoff , Klaudia &quot;Big K&quot; Maciejewska 😼 , Rok Hafner 🦔 , Sebastián Dasso 🦀
Tel Aviv A	advancing	Closing Government	Nar Sher MayⒸ , Anna Shreder , Jack Stanley , Jacob Silcoff , Klaudia &quot;Big K&quot; Maciejewska 😼 , Rok Hafner 🦔 , Sebastián Dasso 🦀
Vienna A	eliminated	Opening Opposition	Nar Sher MayⒸ , Anna Shreder , Jack Stanley , Jacob Silcoff , Klaudia &quot;Big K&quot; Maciejewska 😼 , Rok Hafner 🦔 , Sebastián Dasso 🦀
Belgrade A	advancing	Opening Government	Nar Sher MayⒸ , Anna Shreder , Jack Stanley , Jacob Silcoff , Klaudia &quot;Big K&quot; Maciejewska 😼 , Rok Hafner 🦔 , Sebastián Dasso 🦀
Sofia A	advancing	Closing Opposition	Lucie SlamovaⒸ , Dino Wildi , Elaye Karstadt , Emery Taylor , Ido Bar-Sella , Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪 , Naomi Panovka
Ljubljana A	eliminated	Closing Government	Lucie SlamovaⒸ , Dino Wildi , Elaye Karstadt , Emery Taylor , Ido Bar-Sella , Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪 , Naomi Panovka
Haifa A	advancing	Opening Opposition	Lucie SlamovaⒸ , Dino Wildi , Elaye Karstadt , Emery Taylor , Ido Bar-Sella , Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪 , Naomi Panovka
Zagreb C	eliminated	Opening Government	Lucie SlamovaⒸ , Dino Wildi , Elaye Karstadt , Emery Taylor , Ido Bar-Sella , Mukhtar &quot;중국 대표&quot; Tashkenbayev 🔪 , Naomi Panovka


team	result	side	adjudicators
Belgrade A	eliminated	Closing Opposition	Tin PuljićⒸ , Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿 , Emery Taylor , Jessica Musulin 👀 , Katharina Margareta Jansen , Lucie Slamova , Lucy Murphy , Rok Hafner 🦔 , Xiao Ke Lu
Sofia A	eliminated	Closing Government	Tin PuljićⒸ , Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿 , Emery Taylor , Jessica Musulin 👀 , Katharina Margareta Jansen , Lucie Slamova , Lucy Murphy , Rok Hafner 🦔 , Xiao Ke Lu
Haifa A	eliminated	Opening Opposition	Tin PuljićⒸ , Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿 , Emery Taylor , Jessica Musulin 👀 , Katharina Margareta Jansen , Lucie Slamova , Lucy Murphy , Rok Hafner 🦔 , Xiao Ke Lu
Tel Aviv A	advancing	Opening Government	Tin PuljićⒸ , Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿 , Emery Taylor , Jessica Musulin 👀 , Katharina Margareta Jansen , Lucie Slamova , Lucy Murphy , Rok Hafner 🦔 , Xiao Ke Lu


team	result	side	adjudicators
Tel Aviv A	eliminated	Closing Opposition	Lucy MurphyⒸ , Alicja Filbier , Daniel Berman , Milos Marjanovic , Sebastián Dasso 🦀
Vienna A	advancing	Closing Government	Lucy MurphyⒸ , Alicja Filbier , Daniel Berman , Milos Marjanovic , Sebastián Dasso 🦀
Edinburgh A	advancing	Opening Opposition	Lucy MurphyⒸ , Alicja Filbier , Daniel Berman , Milos Marjanovic , Sebastián Dasso 🦀
Imperial A	eliminated	Opening Government	Lucy MurphyⒸ , Alicja Filbier , Daniel Berman , Milos Marjanovic , Sebastián Dasso 🦀
Glasgow A	eliminated	Closing Opposition	Jessica Musulin 👀Ⓒ , Nar Sher May , Roy Schulman , Serena Yuan , Tin Puljić
LSE B	eliminated	Closing Government	Jessica Musulin 👀Ⓒ , Nar Sher May , Roy Schulman , Serena Yuan , Tin Puljić
TCD Phil A	advancing	Opening Opposition	Jessica Musulin 👀Ⓒ , Nar Sher May , Roy Schulman , Serena Yuan , Tin Puljić
TCD Hist B	advancing	Opening Government	Jessica Musulin 👀Ⓒ , Nar Sher May , Roy Schulman , Serena Yuan , Tin Puljić
Oxford B	eliminated	Closing Opposition	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Katharina Margareta Jansen , Mila Marjanović , Rok Hafner 🦔 , Yishai Binnes
LSE A	advancing	Closing Government	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Katharina Margareta Jansen , Mila Marjanović , Rok Hafner 🦔 , Yishai Binnes
Oxford C	eliminated	Opening Opposition	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Katharina Margareta Jansen , Mila Marjanović , Rok Hafner 🦔 , Yishai Binnes
NSDV Trivium B	advancing	Opening Government	Craig McDonald 🏴󠁧󠁢󠁷󠁬󠁳󠁿Ⓒ , Katharina Margareta Jansen , Mila Marjanović , Rok Hafner 🦔 , Yishai Binnes
Haifa A	advancing	Closing Opposition	Naomi PanovkaⒸ , Elijah Kochin , Franka Boender , Joseph Lewis 🦖 , Marta &quot;Small and Scary&quot; Vasić 🧚
